episode_id,source,source_tier,denominator_eligibility_category,denominator_exclusion_reason,technical_noise_confidence,business_context_signal_count,technical_noise_signal_count,normalized_episode_excerpt
domo_community_forum::40572::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Accept two different column names as the same column within the card Using DataSet via email to load data. Sometimes the date column name is ""Source Date (America / New York)"" Sometimes the date column name is ""Source Date (America / Chicago)"" Is there a way, within the card,..."
domo_community_forum::60257::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Understanding the Date Range Filter in Domo The date range filter is a very powerful and useful feature in Domo. It allows you to view your data by day, month, quarter, or year and over different time periods. Understanding how it works, and how to get the most out of it, is v..."
domo_community_forum::33961::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Displaying Revenue for Multiple Revenue fields on an Opportunity from Salesforce in the same Card Hey everyone, I'm trying to build a card in Domo to display revenue from different products on an opportunity in Salesforce. What I've done so far is I've got different rollup fie..."
domo_community_forum::68377::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"How can I mark a duplicate row instead of deleting it in magic ETL? I use domo to handle metadata transformations for music tracks, and for publishing purposes it's important that I don't have any duplicate track titles. It can mess with the royalty payouts. So basically I wan..."
domo_community_forum::70720::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Drop Down Filter Card - default selection and not allow user to clear filter, is it possible? I have a drop down filter using the Month End Date column → Added this drop down on an App → Created a filter view to pre-select the most current month '2026-02-28' However, I want th..."
domo_community_forum::26483::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"How can I format my data label numbers portrayed to have () for negative numbers instead of - ...as subject... Want my number labels in by card elements (bar, line, etc) to be able to represent a negative number as such (1,000) or ($1,000) or (10.5%) instead of -1,000 <> also..."
domo_community_forum::68041::01,domo_community_forum,exploratory_edge_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,2,"fixed functions in etl Is it possible to add fixed functions in the magic etl? This is the fixed function I'm referring to. SUM(SUM(Term length (lookup)) FIXED (BY Document Number)) I can add it in as a beast mode, but can't add it as a formula in magic etl. Is it possible to..."
domo_community_forum::69181::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,Hi I had a question about creating a view by joining two tables in the data tab of a card. I am trying to join two tables to create a view in a DOMO card but I am running into a weird issue. Table 1 has 42.3 million rows and table 2 has 158K rows. When I do a left outer join t...
domo_community_forum::54469::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"Is there a way to delete a column in a dataset? I notice when I pull data with a connector... and then adjust the settings to reduce the number of columns, the older columns will still appear in the dataset (even if I replace instead of append). Is there a way to delete outdat..."
domo_community_forum::60477::01,domo_community_forum,exploratory_edge_source,api_sdk_debug_noise,"Primary signal is API, SDK, or integration debugging without enough business workflow context.",1.0,0,2,How to append data to an existing dataset using the API? Currently update dataset API replaces the existing data with the new data. Is there a way to just append the data instead of replacing? Currently update dataset API replaces the existing data with the new data. Is there...
domo_community_forum::67240::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"How to display bar totals correctly Sorry for the ambiguous title, but I'm not sure what words to use to explain this in a summarized way. I have a dataset that captures financials for projects. Each project can have up to 9 financial categories, and financials are captured pe..."
domo_community_forum::66830::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Connecting Monthly Goals to Incoming Cumulative Daily Data I'm trying to create a card that shows cumulative daily sales against a monthly goal. The data is coming from 2 different sources - the daily info from our raw data, and the goals I was going to input as a webform to t..."
domo_community_forum::61814::01,domo_community_forum,exploratory_edge_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,1,"UTF-8 Arrows in HTML Table Beastmode not working Hi guys, Im trying to create a html table with up/down arrow using beast mode. I referenced this post and tried the following code but I cant get the arrows to show up in the table, shown below so my question is: does domo html..."
domo_community_forum::16435::01,domo_community_forum,exploratory_edge_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,2,Using Count Function in Filter Created a simple Beast Mode function that counts the number of times a name appers I want to put that function into the filter section and only diplay names with a count of two or more. Can't drag this calculated field into the filters. Is this n...
domo_community_forum::30567::01,domo_community_forum,exploratory_edge_source,setup_auth_permission_noise,"Primary signal is setup, authentication, permission, or access troubleshooting without enough business context.",1.0,0,2,"What's changed with an alert? Hi, I currently have a card setup with an alert that will go off if the summary number increases by 1. A couple of questions around this: 1. Will this alert trigger if it increases by more than 1? 2. Is there a way to show exactly what has changed..."
domo_community_forum::57265::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Workaround to Pivot tables pushing non-valued categories to the bottom. Hi, I'm currently trying to build out a pivot table with custom sorts on both the row and column values. As has been mentioned before on the dojo; pivot tables will always override the sort so that non-val..."
domo_community_forum::55923::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Grand total instead of running total with Count in Rank & Window? I was trying to get a total number using Count with Rank & Window in Magic ETL but I can only get a running total instead of the grand total repeated across the rows. My output looks like this: jane doe, item a,..."
domo_community_forum::26699::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,Dataset of Card Row Counts Is it possible to have a dataset that tells me how many rows of data are currently being returned by each of my cards?
domo_community_forum::69603::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Color rules in Pivot table for ""Total"" and ""Subtotal"" value Can you please help me to know ""How to apply Color rules in Pivot table for ""Total"" and ""Subtotal"" value?"" When I applied color rules, it only highlights the value of each part instead of including ""subtotal"" and ""Tot..."
domo_community_forum::29155::01,domo_community_forum,exploratory_edge_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,2,"Remove Date Range from card I am in card analyzer, and i have a quick filter setup for date for the data. How do i get rid of the date picker at the top of the card next to the summary? I want it gone and then the user will use the quick filter to get the data they want. I hav..."
domo_community_forum::66177::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"File Import Schema I often get frustrated by Domo's need to define its own data structures. It might get quite a bit right, but what it gets wrong becomes a problem. In the file import, I see no way to define the data structure for each column. The best I can do is force the d..."
domo_community_forum::69917::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Can I block a card user from the option to Go To Dataset? I have card users that I don't want to be able to access the actual dataset by going to 'Card Options' —> 'Go To Dataset', is there a way to do this, is it possible using ""Roles""? I have card users that I don't want to..."
domo_community_forum::35354::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,4,Find table in queries We have a bunch of queries over different PostgreSQL databases using the SSH connector. We've done a model change and I need to go over all the queries that reference a specific table called user_log. Is there a way to find all datasets that refer to this...
domo_community_forum::55859::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,4,"Programmatic filtering We are trying to to embed domo in our web application, Is it possible to use Programmatic filtering without the use of the yarn server and log in users ? We are using SSO so want to just get the domo access token through an API call and create an embed t..."
domo_community_forum::28437::02,domo_community_forum,exploratory_edge_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,1,however can't find a way to do so. The user deleted the card and recreated it so we can't reset the colour rules. As a workaround we set up a beast mode which returns the required values and…
domo_community_forum::56695::01,domo_community_forum,exploratory_edge_source,career_training_certification_noise,"Primary signal is career, training, certification, or tutorial content rather than live workflow evidence.",1.0,0,4,"Course Builder App loaded into Domo Format Issue I am still new to Domo, and even moreso with Course Builder. I have created my first training app in Course Builder and have been successful uploading it to our Domo instance. However, when I attempt to create a card so the app..."
domo_community_forum::26667::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Switch pre-DataFlow Dataset for cards using post-DataFlow datasource Situation is: * I import data from a 3rd party source. Occasionally, I need to get this data from a new table (same columns, different values). * I do a bunch of magic with RedShift, DataFusions, etc. * Cards..."
domo_community_forum::62493::01,domo_community_forum,exploratory_edge_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,2,"How can Summary number be made to change with values in Drop down filter selections Ask questions, help other users, get involved. Take full advantage of all the forum has to offer. Help shape Domo by sharing your product ideas. Network and swap stories at virtual & hybrid eve..."
domo_community_forum::54269::01,domo_community_forum,exploratory_edge_source,setup_auth_permission_noise,"Primary signal is setup, authentication, permission, or access troubleshooting without enough business context.",1.0,0,2,"Why am I unable to access a dataset when I have been granted permission by admin? Hi - I need to build cards and have been granted Share access to the individual datasets. The admin granted access via a PDP alert, but I am still unable to get data. Any suggestion? I have the E..."
domo_community_forum::14735::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Is there a way to copy a card on the same page? I want to have linked copies of the same card on the same page, but in different collections. For example, I have a collection on my page that is just a series of survey question data in the order it appeared in the survey, and I..."
domo_community_forum::25456::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,Remove Row Column Sums in Sumo Card Trying to figure out how to remove the row sum for my sumo card. I'm doing a sumo card with each column being a weekly snapshot of revenue (each row is a different region). Summing each week up horizontally makes no sense as the real weekly...
domo_community_forum::28532::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Using date dropdown to manipulate a card that aggregates using two different dates case study: I want to create a card that for a given date range, it returns the number of orders taken and the number of orders completed. The dataset has one record per order, and there is a ""o..."
domo_community_forum::70891::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,5,"Editable Dataset use as an input dataset in Magic ETL error I created a Magic ETL using a Editable Dataset as an Input. When I run pre-view for the ETL, it show ""Failed to get details for required DataSet 'editable_dataset_id' But when I click on the Tile ""Input Dataset"" in th..."
domo_community_forum::7869::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Best practice for dataset refreshing in DataFlow Hi, I am wondering if there is a better way than mine with regard to dataset refreshing. Please advise. I am dealing with an aggregated daily order dataset on DOMO which has more than million records in total. Let's call it ""ord..."
domo_community_forum::36033::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"There are more results than can be shown. Try adding or changing a filter. Does anyone know why I 'd keep getting ""There are more results than can be shown. Try adding or changing a filter"" when building Sumo Cards? What's the best way to avoid this error? -Steve Does anyone k..."
domo_community_forum::53356::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"How to use programmatic filter with domo Hello devs, I need help over adding multiple i frame with programmatic filter, after reading docs https://developer.domo.com/docs/embed/programmatic-filtering and trying out the JavaScript filter code (https://github.com/domoinc/domo-no..."
domo_community_forum::27096::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Magic ETL Trim left of decimal I noticed there isn't a ton (easily found) info on the different Regex to use to trim off data. My use case was I had a file using a numbering system before a product. So instead of saying Lowe's, Home Depot, Walmart it would sayd 1.Lowes, 2. Hom..."
domo_community_forum::27456::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Sum Rows in Sumo Card Hello, I am currently trying to create a summary row for this dataset but am not seeing one in my sumo card, any help would be much appreciated! Sumo Card.PNG Hello, I am currently trying to create a summary row for this dataset but am not seeing one in m..."
domo_community_forum::38685::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,Bug in Sumocard: date grain sorting... Sorting on date grain not working anymore..Can someone help? Bug in Sumo card: date grain sorting... Sorting on date grain not working anymore..Can someone help? its urgent Thanks in advance
domo_community_forum::39447::01,domo_community_forum,exploratory_edge_source,setup_auth_permission_noise,"Primary signal is setup, authentication, permission, or access troubleshooting without enough business context.",1.0,0,7,"Connecting to the Data Governance connector I just heard about the Domo Governance connector on another thread, and it sounds pretty interesting. The log-in procedure for this connector is different than most. You need your Domo subdomain name and an authentication token (API..."
domo_community_forum::65730::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,Creating groups in Domo Cards We have a quick question using the summary features of the cards. Is there a way to group data elements without creating additional columns in the datatables? For example if I have Companies A – F in my data table and want to group them: (Company...
domo_community_forum::060fd9430e3adde1ff66fa3ca1a34234a6b749c0::01,domo_community_forum,exploratory_edge_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,1,"Beast Mode: How to calculate Fixed Average dependent on a different Fixed Sum Hello! I have a dataset with the following fields: Day, Company, Spend, and Revenue. I want to find the Average Revenue per Company for a selected time period, but only include Companies that have cu..."
domo_community_forum::63567::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"How can I center all text in a DOMO table, regardless of whether it is a string or number? Hi! I am having trouble centering the text in DOMO table, and can only do a center alignment for header rows. Is it possible to center the text as well? Thanks! Patrick Hi! I am having t..."
domo_community_forum::22510::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Localized Card Layouts Hello All, We often create and edit cards within pages and have taking time to arrange them in their own Collections in a particular order, but when we check onto the participant's local layout, the order within their Collection is jumbled from what woul..."
domo_community_forum::56027::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Why are my filters not working in Magic ETL? Hi all, I'm confused as to why my magic ELT filters are not working properly. Is it something I am doing wrong? How do I go about fixing this? In the first picture, I am in the data set and have set a filter on the 'time_stamp' colu..."
domo_community_forum::64786::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"One text box for multiple text cards? I may be coming at this wrong. I tried to concat but on occasion a zip is missing or something like that. I think I want to use a notebook card somehow, but my brain is blocking me from thinking outside the box. How would you get this data..."
domo_community_forum::55310::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Can you please help me how to convert domo document collection to domo dataset? Hi Team, I created APP which creates domo document collection as per screen shot. domo document collection.jpg 1) How to get access to above mentioned document collection? as I need to automate abo..."
domo_community_forum::69236::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Combining Filtered Rows to one table Hello, I am using one dataset for all three cards shown below. I have them on separate cards right now as they each are filtered to different things. Is there a way I can combine them so they would all show on one card/table together with o..."
domo_community_forum::35481::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,New Netsuite connector - Merge Not Working Finally: The Netsuite connector now has a feature to 'Merge' (UPSERT) records from a saved search and you get to identify the primary key of the record (to check if it exists). Since there was no information I could find about the 'Re...
domo_community_forum::56880::01,domo_community_forum,exploratory_edge_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,1,"Add beast modes already created to a dataset Is there a way to add beast modes already created into a dataset? When I want to create a new card using the same dataset I've used before, I'm not able to find a way to add a beast mode that's already created from a previous card...."
domo_community_forum::68251::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,5,What is the workaround to pull in more than 4 dimensions with the Adobe Analytics connector? We are using the Adobe Analytics v2 OAuth Partition Connector - Server to Server connector. (https://connection.domo.com/appstore/connectors/com.domo.connector.adobeanalyticsv2.server?...
domo_community_forum::5689::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,How can I change the Append to Replace for an already created card? I already have a set of created cards that I have been using for a while. Where can I go and change Append to Replace in those cards? I am unable to do that through Datacenter>Datasets>Overview I am unable to...
domo_community_forum::37250::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,Date Range - Show 'Current Day' in one column and 'All Time' in the next column in one card Is there a way that I could have two different date range filters by column on the same card? In the attached screen shot I would like to show 'Trucks Running' and 'Assignments' filtere...
domo_community_forum::67099::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,2 datasets and filtering I am trying to dive into using App Studio and I want to filter but I also want my cards and BANS to be affected by filtering. The challenge I have is that I will have at least 2 different datasets for the source. Is it possible for different cards to c...
domo_community_forum::52158::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"How to display the mean value of a total instead of average? I have a dataset where I am counting Completed Surveys, Total Survey Score, and 5 Scale Conversion. I am trying to display the mean value of the 5 Scale Conversion, for example - Completed Surveys = 114 Survey Score..."
domo_community_forum::45776::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Data Table and Page Filters How do I change the data table that my page filter is referring to? On my page I have cards that use two different tables but when I create a page level fitler it seems to default to table A, however I want it to use table B so that I can filter usi..."
domo_community_forum::66888::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,5,"Instagram Business Connector Disabled? Hi All, I am trying to set up the Instagram Business Connector and the assigned team member got the following error: So, we tried setting up the normal Instagram Connecter and got this error instead: Has anyone encountered either of this..."
domo_community_forum::61016::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Dynamic/Auto Update Text Card? Hello, is there a way to have a text card that randomly selects/displays one sentence from a dataset with multiple/different sentences. For example, say the dataset has motivational quotes like ""Today's the day!"" or ""Always Be Curious!"". I want t..."
domo_community_forum::57753::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,5,"The dataset id is incorrect or verify the scope Hi, I am working on connecting my domo dataset with salesforce connector. But I am getting this error - ""The dataset Id is incorrect or your account does not have the correct scope, verify your settings and try again"" . I have co..."
domo_community_forum::16087::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"Google Analytics Advanced Connector Hi all, is it possible to get Google Analytics Advanced Connector in Domo Free version? Essentially, I'm wanting to pull back data longer than 30 days prior to me setting up the data source. Thanks for confirming. Hi all, is it possible to g..."
domo_community_forum::54122::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Mandatory Single Select Filter I made a Pivot Table which needs 3 Single Select filters to be done by the user, otherwise it will be summing the values (which I don't want to happen because it will show the data incorrectly), so the only way to make it completely proof of huma..."
domo_community_forum::45011::01,domo_community_forum,exploratory_edge_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,1,"beast mode % calculation I wanted to calculate % of active user using the following beast mode, but soemhow it only gives 100%. I could not figure out what went wrong. In this exmaple, %of active user should be 2215/(2215+3273) , but it shows 100%. This is my beast mode: COUNT..."
domo_community_forum::70812::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Best way to Share Private Data with External Clients Hello, we're trying to share private data with external clients without granting them access to our entire Domo tenant. What is the best way to go about this? Below are some of the notes I've gathered but please correct me i..."
domo_community_forum::68130::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,6,Create Microsoft SQL server connector to Azure SQL Server - Firewall Issue I am not able to connect to my Azure SQL server. I guess it could firewall prevent. How can I verify domo on my azure site? I am not able to connect to my Azure SQL server. I guess it could firewall pre...
domo_community_forum::64280::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"Interactive Card Hi, Is there a card like that would allow users to type an explanation on something and the card then updates. The users would be reveal participates. To the best of my knowledge I dont think this is possible. If not what are some workarounds. I was thinking c..."
domo_community_forum::43320::01,domo_community_forum,exploratory_edge_source,api_sdk_debug_noise,"Primary signal is API, SDK, or integration debugging without enough business workflow context.",1.0,0,7,"Domo encountered an error proxying your request: 500 I have a list of 6 URLs from our timecard API I am building a custom connector for. They all work in postman. I have no problem there. 5 of them work in DOMO. However, one of them, which happens to be the most important one..."
domo_community_forum::63681::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Use year selected from card filter Hi, I'm using a dropdown list that selects year values, I want to use the value selected to created a calculation. Is it possible to use the year selected? For example if in my dropdown list I selected year 2023, then use this value to do a y..."
domo_community_forum::31116::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Datasets stuck refreshing 1. So I have a SQL Postgres database that I am uploading to domo via Workbench via 6 ODBS different datasets. (lets call them 1, 2, 3, 4, 5, 6) Each dataset is updated every 30mins from the Workbench - these work like clockwork without a problem. 2. E..."
domo_community_forum::62801::01,domo_community_forum,exploratory_edge_source,source_specific_support_noise,Primary signal is source-specific support or vendor-help flow rather than business workflow pain.,1.0,0,2,"Adding Images to Table Card Using Beast Mode Can someone help me with the formula to add a different image for each row in a table? I've been using the attached article. I've been able to get an image added, but the same image is in each row. I can't figure out how to get diff..."
domo_community_forum::49200::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,"ETL Copy or to SQL Hello, I am trying to solve the following problem and seeing if I could do one or the other to solve this issue and best way to do it. Problem: I have an ETL that I want to copy. New inputs and different ETL to create new datasets. - Is there a way to copy E..."
domo_community_forum::69853::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Why I am not able to create an alert on the visual when it is filtered? Please suggest. I am trying to apply a filter on a visual and then create alert on this card - but i am unable to do so, it says unable to save alert. can anyone please suggest if this is even possible to..."
domo_community_forum::69102::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Best practice for using the same dataset for different projects So my team has a Sales dataset that is being used to make a Sales App, this dataset has variables, BeastMode calculated fields that use those variables, and these BeastMode were saved to the dataset when created...."
domo_community_forum::6037::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,How to do a partial replace in a dataset? Time card data gets updated very frequently and is in a parent child relational database. I want to keep that structure at the base level in Domo. The tables are work summary and work detail. The details are deleted and recreated in th...
domo_community_forum::25257::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Functionality to share a dataset without having to create and share a card sourced by that dataset We would like the ability to explicitly share a dataset with another user or group of users without having to first create a ""placeholder"" card. Sharing the placeholder card powe..."
domo_community_forum::68716::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,2,"Email ingestion data issue Hello Team, I have created a Email ingestion process in DOMO to get my data. My data has columns and the headers are dates but when i am checking my data after email ingestion in domo, then the date columns are suffixed with a C. Why is this? Input :..."
domo_community_forum::59572::01,domo_community_forum,exploratory_edge_source,api_sdk_debug_noise,"Primary signal is API, SDK, or integration debugging without enough business workflow context.",1.0,0,2,"Metadata through API Hi! Is it possible to retrieve dataset column description and tags through the API (or PyDomo or rdomo)? Thanks, Carlos"
domo_community_forum::54123::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,"Mandatory Single Select Filter I made a Pivot Table which needs 3 Single Select filters to be done by the user, otherwise it will be summing the values (which I don't want to happen because it will show the data incorrectly), so the only way to make it completely proof of huma..."
domo_community_forum::68513::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,3,DOMO connector for eMoney tool I guess there is no DOMO connector available for eMoney financial application as of now. The question is - * Is there a workaround to share data b/w DOMO and eMoney * What is the plan from DOMO engineering team to provide connector for eMoney I g...
domo_community_forum::67443::01,domo_community_forum,exploratory_edge_source,server_deploy_config_noise,"Primary signal is server, deployment, connector, or configuration troubleshooting without enough business workflow context.",1.0,0,1,Card Name vs Card Display Name There are many times I need to display a specific name on a card and there are duplicates of that same card name however they are looking at different datasets. It'd be great to set an internal name vs a display name to display one thing but have...
