raw_id,url,title,created_at,tags,matched_keywords,classification,specificity_score,is_valid,is_prefiltered,episode_count,labeled_count,persona_core_count,persona_01_count,persona_02_count,persona_03_count,persona_04_count,persona_05_count,selected_example_count,query_seed
67758546,https://stackoverflow.com/questions/67758546/how-do-i-format-the-datetime-format-in-an-api-call-from-mysql,How do I format the DATETIME format in an api call from mySQL?,2021-05-30T06:52:56+00:00,"['javascript', 'mysql', 'node.js', 'reactjs', 'backend']",['pagination'],ambiguous,0,True,True,1,1,1,1,0,0,0,0,0,export_report_integrity__mysql__rows total
76298610,https://stackoverflow.com/questions/76298610/expanding-json-to-flat-file-in-m-codepower-query-for-notion-dashboards,Expanding JSON to flat file in M Code(Power Query) for Notion Dashboards,2023-05-21T06:40:37+00:00,"['json', 'powerbi', 'powerquery', 'notion-api']",['pagination'],ambiguous,0,True,True,1,1,1,1,0,0,0,0,0,export_report_integrity__powerbi__export csv
76298610,https://stackoverflow.com/questions/76298610/expanding-json-to-flat-file-in-m-codepower-query-for-notion-dashboards,Expanding JSON to flat file in M Code(Power Query) for Notion Dashboards,2023-05-21T06:40:37+00:00,"['json', 'powerbi', 'powerquery', 'notion-api']",['pagination'],ambiguous,0,True,True,1,1,1,1,0,0,0,0,0,export_report_integrity__powerquery__export csv
78425291,https://stackoverflow.com/questions/78425291/how-can-i-export-the-text-from-the-result-of-a-python-for-loop-into-an-excel-fil,How can I export the text from the result of a python for-loop into an excel file?,2024-05-03T14:31:45+00:00,"['python', 'python-3.x', 'excel', 'output']",['export to excel'],ambiguous,0,True,True,1,1,1,1,0,0,0,0,0,export_report_integrity__excel__export csv
77870505,https://stackoverflow.com/questions/77870505/python-3-12-write-chinese-in-excel-csv-utf-8-sig-not-work,Python 3.12 Write Chinese in Excel CSV - UTF-8-SIG not work,2024-01-24T03:56:17+00:00,"['python', 'excel', 'csv', 'utf-8']",['export to excel'],ambiguous,0,True,True,1,1,1,1,0,0,0,0,0,export_report_integrity__excel__export csv
69967159,https://stackoverflow.com/questions/69967159/optimize-slow-query-when-multiple-join-lateral-are-present,Optimize slow query when multiple JOIN LATERAL are present,2021-11-14T21:03:01+00:00,"['sql', 'postgresql', 'postgresql-performance', 'lateral-join']",['subscription'],ambiguous,0,True,True,1,1,1,0,0,0,1,0,0,segmentation_breakdown_confusion__postgresql__distinct count
70115341,https://stackoverflow.com/questions/70115341/number-of-accounts-that-did-not-stream-mysql-via-leetcode,Number of Accounts That Did Not Stream (MYSQL via Leetcode),2021-11-25T17:39:28+00:00,['mysql'],['subscription'],ambiguous,0,True,True,1,1,1,1,0,0,0,0,0,segmentation_breakdown_confusion__mysql__distinct count
79279141,https://stackoverflow.com/questions/79279141/dynamic-formatting-in-ssrs-matrix-column-cells,Dynamic formatting in SSRS matrix column cells,2024-12-13T17:30:35+00:00,"['reporting-services', 'formatting', 'ssrs-tablix']","['reporting-services', 'ssrs', 'tablix']",export_layout_delivery_pain,3,True,True,1,1,0,0,0,0,0,0,0,segmentation_breakdown_confusion__reporting_services__group by wrong
69407544,https://stackoverflow.com/questions/69407544/mdx-strtomember-date-range-issues,MDX StrToMember date range issues,2021-10-01T14:26:22+00:00,"['reporting-services', 'ssrs-2008', 'mdx']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,1,1,0,0,0,0,0,0,0,reconciliation_mismatch__reporting_services__not matching
69298268,https://stackoverflow.com/questions/69298268/ssrs-multi-select-and-for-each-stored-procs,SSRS Multi-Select and For-Each Stored-Procs,2021-09-23T10:27:16+00:00,"['sql-server', 'reporting-services']","['reporting-services', 'ssrs']",ambiguous,2,True,True,1,1,0,0,0,0,0,0,0,reconciliation_mismatch__reporting_services__not matching
73449986,https://stackoverflow.com/questions/73449986/row-visibility-expression-using-reportitem-collection-not-working,Row visibility expression using ReportItem collection not working,2022-08-22T19:09:54+00:00,"['reporting-services', 'ssrs-2016']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,1,1,0,0,0,0,0,0,0,metric_definition_conflict__reporting_services__calculated field
76708767,https://stackoverflow.com/questions/76708767/recursive-in-sql-for-more-complicated-queries-date-interval-related,RECURSIVE in SQL for more complicated queries (date interval related),2023-07-17T23:59:06+00:00,"['postgresql', 'recursive-query']",['ssrs'],true_reporting_workflow_pain,1,True,True,1,1,0,0,0,0,0,0,0,segmentation_breakdown_confusion__postgresql__group by wrong
78117648,https://stackoverflow.com/questions/78117648/mysql-wrong-sorting-order-in-a-query-with-order-by-group-by-group-concat,MySQL: wrong sorting order in a query with ORDER BY + GROUP BY + GROUP_CONCAT() + COUNT(*) OVER() window function,2024-03-06T21:49:47+00:00,"['mysql', 'sql-order-by', 'window-functions', 'group-concat', 'mysql-8.0']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,reconciliation_mismatch__mysql__wrong total
76326992,https://stackoverflow.com/questions/76326992/pagination-passing-post-data,Pagination passing post data,2023-05-24T19:55:15+00:00,"['php', 'mysql', 'forms', 'pagination']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,reconciliation_mismatch__mysql__wrong total
74827629,https://stackoverflow.com/questions/74827629/very-slow-query-with-postgresql,Very slow query with PostgreSQL,2022-12-16T17:06:21+00:00,"['postgresql', 'autovacuum', 'corrupt-data']",['subscription'],server_deployment_or_config_noise,0,True,True,1,1,0,0,0,0,0,0,0,metric_definition_conflict__postgresql__date filter total
68313248,https://stackoverflow.com/questions/68313248/optimisation-of-multiple-left-joined-tables-for-fulltextsearch-over-multiple-col,"optimisation of multiple left joined tables for fulltextsearch over multiple columns with offset, limit and count for pagination",2021-07-09T08:01:53+00:00,"['database', 'postgresql', 'database-design', 'database-optimization']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,metric_definition_conflict__postgresql__calculated field
76736277,https://stackoverflow.com/questions/76736277/spring-jpa-insertable-and-updatable-are-not-working,spring jpa insertable and updatable are not working,2023-07-21T08:18:14+00:00,"['spring', 'postgresql', 'hibernate', 'jpa', 'spring-data-jpa']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,metric_definition_conflict__postgresql__calculated field
77794481,https://stackoverflow.com/questions/77794481/mariadb-update-query-only-successful-using-order-by,MariaDB UPDATE query only successful using ORDER BY,2024-01-10T15:24:51+00:00,"['mysql', 'mariadb', 'sql-update']",['subscription'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,metric_definition_conflict__mysql__date filter total
76326992,https://stackoverflow.com/questions/76326992/pagination-passing-post-data,Pagination passing post data,2023-05-24T19:55:15+00:00,"['php', 'mysql', 'forms', 'pagination']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,metric_definition_conflict__mysql__date filter total
79749983,https://stackoverflow.com/questions/79749983/mysql-performance-issues,Mysql performance issues,2025-08-29T08:08:46+00:00,"['mysql', 'query-optimization']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,metric_definition_conflict__mysql__date filter total
76311691,https://stackoverflow.com/questions/76311691/how-to-select-n-special-rows-if-they-exist-the-rest-has-to-be-filled-with-reg,"How to select N &quot;special&quot; rows if they exist, the rest has to be filled with regular rows, the total of rows can&#39;t exceed X rows in MySQL?",2023-05-23T06:07:38+00:00,"['sql', 'mysql']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,export_report_integrity__sql__rows total
79537409,https://stackoverflow.com/questions/79537409/postgresql-delay-in-queries-using-wildcard-searchterm-in-large-set-database,Postgresql delay in queries using wildcard &#39;%searchTerm%&#39; in large set database,2025-03-26T22:34:49+00:00,"['sql', 'postgresql', 'query-optimization', 'full-text-search', 'wildcard']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,export_report_integrity__sql__rows total
74827629,https://stackoverflow.com/questions/74827629/very-slow-query-with-postgresql,Very slow query with PostgreSQL,2022-12-16T17:06:21+00:00,"['postgresql', 'autovacuum', 'corrupt-data']",['subscription'],server_deployment_or_config_noise,0,True,True,1,1,0,0,0,0,0,0,0,export_report_integrity__postgresql__rows total
68710857,https://stackoverflow.com/questions/68710857/postgresql-left-join-becomes-extremely-slow-after-adding-a-column-to-select,PostgreSQL left join becomes extremely slow after adding a column to SELECT,2021-08-09T10:55:06+00:00,"['sql', 'postgresql', 'query-optimization', 'database-performance']",['subscription'],server_deployment_or_config_noise,0,True,True,1,1,0,0,0,0,0,0,0,export_report_integrity__postgresql__rows total
70473184,https://stackoverflow.com/questions/70473184/jpa-specification-count-with-upper-limit,JPA Specification count with upper limit,2021-12-24T13:01:02+00:00,"['postgresql', 'hibernate', 'spring-data-jpa']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,export_report_integrity__postgresql__rows total
75058657,https://stackoverflow.com/questions/75058657/query-with-a-subquery-that-returns-thousands-of-results-takes-multiple-seconds-t,query with a subquery that returns thousands of results takes multiple seconds to execute,2023-01-09T14:24:04+00:00,['postgresql'],['subscription'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,export_report_integrity__postgresql__rows total
78651190,https://stackoverflow.com/questions/78651190/getting-empty-records-back-using-golang-sqlc-and-postgresql,"Getting Empty Records Back Using Golang, SQLC and PostgreSQL",2024-06-21T08:18:55+00:00,"['postgresql', 'go', 'sqlc']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,export_report_integrity__postgresql__rows total
79537409,https://stackoverflow.com/questions/79537409/postgresql-delay-in-queries-using-wildcard-searchterm-in-large-set-database,Postgresql delay in queries using wildcard &#39;%searchTerm%&#39; in large set database,2025-03-26T22:34:49+00:00,"['sql', 'postgresql', 'query-optimization', 'full-text-search', 'wildcard']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,export_report_integrity__postgresql__rows total
76311691,https://stackoverflow.com/questions/76311691/how-to-select-n-special-rows-if-they-exist-the-rest-has-to-be-filled-with-reg,"How to select N &quot;special&quot; rows if they exist, the rest has to be filled with regular rows, the total of rows can&#39;t exceed X rows in MySQL?",2023-05-23T06:07:38+00:00,"['sql', 'mysql']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,export_report_integrity__mysql__rows total
76326992,https://stackoverflow.com/questions/76326992/pagination-passing-post-data,Pagination passing post data,2023-05-24T19:55:15+00:00,"['php', 'mysql', 'forms', 'pagination']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,export_report_integrity__mysql__rows total
68106008,https://stackoverflow.com/questions/68106008/sql-error-is-thrown-when-laravel-pagination-is-used,SQL error is thrown when laravel pagination is used,2021-06-23T19:22:38+00:00,"['php', 'sql-server', 'laravel', 'pagination']",['pagination'],server_deployment_or_config_noise,0,True,True,1,1,0,0,0,0,0,0,0,segmentation_breakdown_confusion__sql_server__group by wrong
73242328,https://stackoverflow.com/questions/73242328/sequelize-pagination-works-not-correct-in-findandcountall-when-relations-count,Sequelize - Pagination works not correct in findAndCountAll when relations count functions added,2022-08-04T21:20:36+00:00,"['postgresql', 'sequelize.js', 'nestjs']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,segmentation_breakdown_confusion__postgresql__distinct count
76546477,https://stackoverflow.com/questions/76546477/incorrect-count-of-one-side-during-paginating-a-one-to-many-relationship,Incorrect count of one side during paginating a one-to-many relationship,2023-06-24T14:18:28+00:00,"['postgresql', 'jooq']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,segmentation_breakdown_confusion__postgresql__distinct count
76058549,https://stackoverflow.com/questions/76058549/indexes-significantly-slowing-down-queries-while-significantly-speeding-up-other,Indexes significantly slowing down queries while significantly speeding up others,2023-04-19T20:24:40+00:00,"['sql', 'mysql', 'query-optimization']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,segmentation_breakdown_confusion__mysql__distinct count
78117648,https://stackoverflow.com/questions/78117648/mysql-wrong-sorting-order-in-a-query-with-order-by-group-by-group-concat,MySQL: wrong sorting order in a query with ORDER BY + GROUP BY + GROUP_CONCAT() + COUNT(*) OVER() window function,2024-03-06T21:49:47+00:00,"['mysql', 'sql-order-by', 'window-functions', 'group-concat', 'mysql-8.0']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,segmentation_breakdown_confusion__mysql__group by wrong
78534359,https://stackoverflow.com/questions/78534359/mysql-performace-on-pagination-with-limit,MySQL Performace on pagination with limit,2024-05-26T05:30:22+00:00,"['mysql', 'limit']",['pagination'],ambiguous,0,True,True,1,1,0,0,0,0,0,0,0,segmentation_breakdown_confusion__mysql__group by wrong
68567150,https://stackoverflow.com/questions/68567150/ssrs-get-distinct-subset-of-dataset,SSRS: Get Distinct subset of Dataset,2021-07-28T20:45:43+00:00,['reporting-services'],"['reportbuilder', 'reporting-services', 'ssrs', 'tablix']",export_layout_delivery_pain,4,True,True,0,0,0,0,0,0,0,0,0,export_report_integrity__reporting_services__export csv
70827261,https://stackoverflow.com/questions/70827261/need-help-to-find-dataset-queries-for-the-tables-explained-in-ssrs-tablix-data-r,need help to find dataset queries for the tables explained in SSRS tablix data region documentation,2022-01-23T22:46:56+00:00,"['reporting-services', 'ssrs-2012', 'ssrs-tablix']","['report-builder', 'reporting-services', 'ssrs', 'tablix']",export_layout_delivery_pain,4,True,True,0,0,0,0,0,0,0,0,0,export_report_integrity__reporting_services__rows total
78506051,https://stackoverflow.com/questions/78506051/ssrs-2019-not-rendering-row-groups-correctly,SSRS 2019 not rendering row groups correctly,2024-05-20T10:28:03+00:00,"['reporting-services', 'ssrs-2019']","['report rendering', 'report server', 'reporting-services', 'ssrs']",server_deployment_or_config_noise,4,True,True,0,0,0,0,0,0,0,0,0,export_report_integrity__reporting_services__rows total
74868977,https://stackoverflow.com/questions/74868977/sql-server-migration-ssrs-reports-dont-match-old-server,SQL Server Migration- SSRS Reports don&#39;t match old server,2022-12-20T21:14:21+00:00,"['visual-studio', 'reporting-services', 'reportbuilder3.0', 'ssrs-2016']","['reportbuilder', 'reporting-services', 'ssrs']",database_connection_noise,3,True,True,0,0,0,0,0,0,0,0,0,reconciliation_mismatch__reporting_services__not matching
74480965,https://stackoverflow.com/questions/74480965/ssrs-report-with-variable-static-non-static-issues,SSRS Report with variable static/non-static issues,2022-11-17T19:18:09+00:00,['reporting-services'],"['reporting-services', 'ssrs', 'tablix']",export_layout_delivery_pain,3,True,True,0,0,0,0,0,0,0,0,0,reconciliation_mismatch__reporting_services__not matching
76032470,https://stackoverflow.com/questions/76032470/ssrs-page-issue,SSRS Page Issue,2023-04-17T07:05:09+00:00,"['reporting-services', 'ssrs-2012']","['report viewer', 'reporting-services', 'ssrs']",export_layout_delivery_pain,3,True,True,0,0,0,0,0,0,0,0,0,reconciliation_mismatch__reporting_services__not matching
78949355,https://stackoverflow.com/questions/78949355/calling-ssrs-report-from-ssis,Calling SSRS Report from SSIS,2024-09-04T15:10:43+00:00,"['vb.net', 'reporting-services', 'ssis']","['reporting-services', 'sql-server-reporting-services', 'ssrs']",export_layout_delivery_pain,3,True,True,0,0,0,0,0,0,0,0,0,reconciliation_mismatch__reporting_services__not matching
75865143,https://stackoverflow.com/questions/75865143/ssrs-sum-iif-with-matrix,SSRS SUM IIF With Matrix,2023-03-28T10:33:49+00:00,"['matrix', 'reporting-services', 'reportbuilder3.0', 'reportbuilder']","['matrix report', 'reportbuilder', 'ssrs']",export_layout_delivery_pain,3,True,True,0,0,0,0,0,0,0,0,0,reconciliation_mismatch__reporting_services__not matching
78077734,https://stackoverflow.com/questions/78077734/expression-outside-of-a-tablix,Expression outside of a tablix,2024-02-28T21:34:20+00:00,"['reporting-services', 'ssrs-2012']","['reporting-services', 'ssrs', 'tablix']",export_layout_delivery_pain,3,True,True,0,0,0,0,0,0,0,0,0,metric_definition_conflict__reporting_services__calculated field
68364048,https://stackoverflow.com/questions/68364048/ssrs-trying-to-get-total-rows-by-using-countrows-function,SSRS - trying to get total rows by using CountRows function,2021-07-13T14:10:03+00:00,"['function', 'reporting-services']","['reporting-services', 'ssrs', 'tablix']",export_layout_delivery_pain,3,True,True,0,0,0,0,0,0,0,0,0,export_report_integrity__reporting_services__rows total
68581719,https://stackoverflow.com/questions/68581719/how-do-you-sum-a-field-and-set-the-background-color-depending-on-the-result-in-s,How do you sum a field and set the background color depending on the result in ssrs?,2021-07-29T19:11:54+00:00,"['reporting-services', 'ssrs-tablix']","['reporting-services', 'ssrs', 'tablix']",generic_ssrs_syntax_debug,3,True,True,0,0,0,0,0,0,0,0,0,export_report_integrity__reporting_services__rows total
72240989,https://stackoverflow.com/questions/72240989/join-4-tables-across-2-databases-getting-duplicates,Join 4 tables across 2 databases - Getting duplicates,2022-05-14T14:09:06+00:00,"['sql', 'join', 'reporting-services']","['report server', 'reporting-services', 'ssrs']",export_layout_delivery_pain,3,True,True,0,0,0,0,0,0,0,0,0,segmentation_breakdown_confusion__reporting_services__distinct count
78077734,https://stackoverflow.com/questions/78077734/expression-outside-of-a-tablix,Expression outside of a tablix,2024-02-28T21:34:20+00:00,"['reporting-services', 'ssrs-2012']","['reporting-services', 'ssrs', 'tablix']",export_layout_delivery_pain,3,True,True,0,0,0,0,0,0,0,0,0,segmentation_breakdown_confusion__reporting_services__distinct count
69163726,https://stackoverflow.com/questions/69163726/how-to-convert-formula-from-ssrs-to-power-bi,How to convert formula from SSRS to Power BI,2021-09-13T13:40:09+00:00,"['reporting-services', 'powerbi']","['reporting-services', 'ssrs']",generic_ssrs_syntax_debug,2,True,True,0,0,0,0,0,0,0,0,0,reconciliation_mismatch__powerbi__not matching
79891867,https://stackoverflow.com/questions/79891867/using-multi-value-parameters-with-dax-in-a-paginated-report,Using multi-value parameters with DAX in a paginated report,2026-02-18T22:08:12+00:00,"['dax', 'powerbi-paginated-reports']","['paginated report', 'report-builder']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,reconciliation_mismatch__dax__not matching
77514481,https://stackoverflow.com/questions/77514481/how-to-export-ssrs-report-to-excel-with-fit-columns,How to export SSRS Report to Excel with fit columns,2023-11-20T08:46:15+00:00,"['excel', 'reporting-services']","['export to excel', 'reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,reconciliation_mismatch__excel__not matching
69163726,https://stackoverflow.com/questions/69163726/how-to-convert-formula-from-ssrs-to-power-bi,How to convert formula from SSRS to Power BI,2021-09-13T13:40:09+00:00,"['reporting-services', 'powerbi']","['reporting-services', 'ssrs']",generic_ssrs_syntax_debug,2,True,True,0,0,0,0,0,0,0,0,0,reconciliation_mismatch__reporting_services__not matching
74371193,https://stackoverflow.com/questions/74371193/ssrs-numeric-fields-appear-as-error-yet-they-return-data-when-query-run-in-quer,SSRS Numeric fields appear as #Error yet they return data when query run in Query Designer and SSMS,2022-11-09T07:20:01+00:00,"['sql-server', 'reporting-services']","['reporting-services', 'ssrs']",generic_ssrs_syntax_debug,2,True,True,0,0,0,0,0,0,0,0,0,reconciliation_mismatch__reporting_services__not matching
74789374,https://stackoverflow.com/questions/74789374/in-ssrs-report-preview-showing-extra-blank-page,In ssrs report preview showing extra blank page,2022-12-13T18:24:11+00:00,"['reporting-services', 'report', 'preview', 'blank-line']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,reconciliation_mismatch__reporting_services__not matching
77514481,https://stackoverflow.com/questions/77514481/how-to-export-ssrs-report-to-excel-with-fit-columns,How to export SSRS Report to Excel with fit columns,2023-11-20T08:46:15+00:00,"['excel', 'reporting-services']","['export to excel', 'reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,reconciliation_mismatch__reporting_services__not matching
79509487,https://stackoverflow.com/questions/79509487/ssrs-2012-join-tables-without-joining,SSRS 2012 Join Tables without Joining,2025-03-14T15:13:47+00:00,['reporting-services'],"['reporting-services', 'ssrs']",true_reporting_workflow_pain,2,True,True,0,0,0,0,0,0,0,0,0,reconciliation_mismatch__reporting_services__not matching
79922856,https://stackoverflow.com/questions/79922856/ssrs-date-parameter-works-in-query-designer-but-not-in-the-report,SSRS Date parameter works in Query designer but not in the report,2026-04-09T13:31:42+00:00,"['datetime', 'reporting-services']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,reconciliation_mismatch__reporting_services__not matching
77558760,https://stackoverflow.com/questions/77558760/ssrs-aggregate-summation-by-reportitems,SSRS Aggregate Summation by ReportItems,2023-11-27T17:15:01+00:00,"['sql', 'sql-server', 'group-by', 'reporting-services', 'sum']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,metric_definition_conflict__sql__calculated field
77558760,https://stackoverflow.com/questions/77558760/ssrs-aggregate-summation-by-reportitems,SSRS Aggregate Summation by ReportItems,2023-11-27T17:15:01+00:00,"['sql', 'sql-server', 'group-by', 'reporting-services', 'sum']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,metric_definition_conflict__sql_server__calculated field
78511470,https://stackoverflow.com/questions/78511470/power-bi-report-builder-how-to-join-another-dataset-and-bring-a-column-from-data,Power BI Report Builder how to join another dataset and bring a column from dataset A to dataset B,2024-05-21T11:15:05+00:00,"['powerbi', 'reportbuilder', 'powerbi-paginated-reports']","['reportbuilder', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,metric_definition_conflict__powerbi__calculated field
70030448,https://stackoverflow.com/questions/70030448/trying-to-search-a-column-in-a-table-for-certain-text,Trying to search a Column in a table for certain text,2021-11-19T05:54:38+00:00,"['reporting-services', 'aggregate', 'ssrs-2012', 'show-hide']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,metric_definition_conflict__reporting_services__calculated field
77558760,https://stackoverflow.com/questions/77558760/ssrs-aggregate-summation-by-reportitems,SSRS Aggregate Summation by ReportItems,2023-11-27T17:15:01+00:00,"['sql', 'sql-server', 'group-by', 'reporting-services', 'sum']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,metric_definition_conflict__reporting_services__calculated field
77558760,https://stackoverflow.com/questions/77558760/ssrs-aggregate-summation-by-reportitems,SSRS Aggregate Summation by ReportItems,2023-11-27T17:15:01+00:00,"['sql', 'sql-server', 'group-by', 'reporting-services', 'sum']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,export_report_integrity__sql__rows total
74925737,https://stackoverflow.com/questions/74925737/how-to-fix-ssrs-does-not-count-null-as-value,How to fix SSRS does NOT count NULL as value?,2022-12-27T04:36:36+00:00,"['sql-server', 'reporting-services', 'ssrs-2012']","['reporting-services', 'ssrs']",generic_ssrs_syntax_debug,2,True,True,0,0,0,0,0,0,0,0,0,export_report_integrity__sql_server__rows total
77558760,https://stackoverflow.com/questions/77558760/ssrs-aggregate-summation-by-reportitems,SSRS Aggregate Summation by ReportItems,2023-11-27T17:15:01+00:00,"['sql', 'sql-server', 'group-by', 'reporting-services', 'sum']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,export_report_integrity__sql_server__rows total
75179232,https://stackoverflow.com/questions/75179232/error-when-exporting-to-csv-from-ssrs-when-trying-to-replace-a-comma-with-anot,#Error when exporting to .csv from ssrs when trying to replace a comma with another field,2023-01-19T23:17:33+00:00,"['string', 'csv', 'reporting-services', 'export', 'expression']","['reporting-services', 'ssrs']",generic_ssrs_syntax_debug,2,True,True,0,0,0,0,0,0,0,0,0,export_report_integrity__reporting_services__export csv
72307381,https://stackoverflow.com/questions/72307381/how-to-sum-a-row-based-on-the-total-group-in-ssrs,How to sum a row based on the total group in SSRS,2022-05-19T15:37:14+00:00,"['reporting-services', 'expression', 'ssrs-2008', 'reporting', 'ssrs-2012']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,export_report_integrity__reporting_services__rows total
74925737,https://stackoverflow.com/questions/74925737/how-to-fix-ssrs-does-not-count-null-as-value,How to fix SSRS does NOT count NULL as value?,2022-12-27T04:36:36+00:00,"['sql-server', 'reporting-services', 'ssrs-2012']","['reporting-services', 'ssrs']",generic_ssrs_syntax_debug,2,True,True,0,0,0,0,0,0,0,0,0,export_report_integrity__reporting_services__rows total
69849561,https://stackoverflow.com/questions/69849561/ssrs-sum-a-grouped-value-outside-of-group,SSRS SUM() a grouped value outside of group,2021-11-05T06:56:33+00:00,"['sql', 'reporting-services', 'report', 'aggregate']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,export_report_integrity__reporting_services__rows total
79097599,https://stackoverflow.com/questions/79097599/prevent-ssrs-execution-when-no-rows-across-multiple-data-sets,Prevent SSRS Execution when No Rows - Across Multiple Data Sets,2024-10-17T10:13:28+00:00,"['t-sql', 'reporting-services', 'ssrs-2012']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,export_report_integrity__reporting_services__rows total
75328518,https://stackoverflow.com/questions/75328518/ssrs-how-can-i-get-a-dynamic-list-of-values-from-a-dataset-column-and-a-running,SSRS: How can I get a dynamic list of values from a dataset column and a running count in ParentGroup footer,2023-02-02T20:16:17+00:00,['reporting-services'],"['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,export_report_integrity__reporting_services__rows total
77558760,https://stackoverflow.com/questions/77558760/ssrs-aggregate-summation-by-reportitems,SSRS Aggregate Summation by ReportItems,2023-11-27T17:15:01+00:00,"['sql', 'sql-server', 'group-by', 'reporting-services', 'sum']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,export_report_integrity__reporting_services__rows total
77558760,https://stackoverflow.com/questions/77558760/ssrs-aggregate-summation-by-reportitems,SSRS Aggregate Summation by ReportItems,2023-11-27T17:15:01+00:00,"['sql', 'sql-server', 'group-by', 'reporting-services', 'sum']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,attribution_source_of_truth__sql__source of truth
77558760,https://stackoverflow.com/questions/77558760/ssrs-aggregate-summation-by-reportitems,SSRS Aggregate Summation by ReportItems,2023-11-27T17:15:01+00:00,"['sql', 'sql-server', 'group-by', 'reporting-services', 'sum']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,attribution_source_of_truth__sql_server__source of truth
77558760,https://stackoverflow.com/questions/77558760/ssrs-aggregate-summation-by-reportitems,SSRS Aggregate Summation by ReportItems,2023-11-27T17:15:01+00:00,"['sql', 'sql-server', 'group-by', 'reporting-services', 'sum']","['reporting-services', 'ssrs']",export_layout_delivery_pain,2,True,True,0,0,0,0,0,0,0,0,0,attribution_source_of_truth__reporting_services__source of truth
70376335,https://stackoverflow.com/questions/70376335/powershell-pipeline-invoke-sqlcmd-wont-work-in-sql-agent-how-to-fix,"Powershell pipeline Invoke-Sqlcmd won&#39;t work in SQL agent, how to fix?",2021-12-16T09:03:54+00:00,"['sql-server', 'powershell']",['ssrs'],export_layout_delivery_pain,1,True,True,0,0,0,0,0,0,0,0,0,reconciliation_mismatch__sql_server__not matching
74455245,https://stackoverflow.com/questions/74455245/tableau-use-sql-stored-procedure-to-perform-calculation-no-equivalent-in-power,Tableau use SQL stored procedure to perform calculation - no equivalent in PowerBI,2022-11-16T04:38:21+00:00,"['sql-server', 'powerbi', 'tableau-desktop']",['report server'],ambiguous,1,True,True,0,0,0,0,0,0,0,0,0,metric_definition_conflict__sql_server__calculated field
